"account_id","plan","currency","cohort_start_date","number_of_payments","gender","genre1","genre2","type","games","age","hours","is_churner","one_two_payments"
"672120785","SMALL","USD","2019-08-01 00:00:00+02","1","male","action","sports","computer",6,22,"13.3702418039473",1,1
"637693141","MEDIUM","EUR","2019-05-01 00:00:00+02","18","female","role-playing","strategy","mobile",22,34,"6.04180268718497",0,0
"345042580","SMALL","USD","2020-04-01 00:00:00+02","1","female","role-playing","adventure","computer",4,22,"8.34478708259054",1,1
"940537915","SMALL","EUR","2020-07-01 00:00:00+02","4","male","adventure","role-playing","mobile",10,31,"10.4011304910104",1,0
"554084852","LARGE","EUR","2019-08-01 00:00:00+02","2","male","sports","adventure","computer",7,33,"8.33300218027765",1,1
"86656742","SMALL","USD","2020-11-01 00:00:00+01","2","male","adventure","sports","mobile",11,26,"9.56627132686923",2,1
"837971466","SMALL","USD","2020-10-01 00:00:00+02","3","male","adventure","sports","computer",10,24,"9.38885286474533",2,0
"984672078","SMALL","USD","2020-09-01 00:00:00+02","4","male","action","sports","computer",6,22,"6.67175486484286",2,0
"598060735","SMALL","USD","2020-12-01 00:00:00+01","1","male","role-playing","action","computer",7,25,"3.37613068141042",2,1
"654293545","SMALL","EUR","2020-12-01 00:00:00+01","1","male","simulation","sports","mobile",25,34,"13.0807673014723",2,1
"831527391","SMALL","USD","2020-02-01 00:00:00+01","11","female","adventure","role-playing","computer",15,29,"9.03117065491767",0,0
"610853710","SMALL","USD","2020-02-01 00:00:00+01","5","male","action","sports","computer",3,24,"11.421803750736",1,0
"707415783","SMALL","EUR","2019-07-01 00:00:00+02","2","female","action","strategy","computer",8,21,"6.93075398811454",1,1
"167147729","LARGE","USD","2019-12-01 00:00:00+01","13","male","role-playing","adventure","computer",26,28,"23.0940589213714",0,0
"259645974","SMALL","EUR","2020-04-01 00:00:00+02","7","female","adventure","action","computer",5,23,"8.74661282572933",0,0
"351236062","SMALL","EUR","2019-06-01 00:00:00+02","17","male","simulation","sports","tablet",17,39,"4.15324243938248",0,0
"736589471","SMALL","EUR","2019-05-01 00:00:00+02","13","male","sports","adventure","computer",4,24,"14.4890947902344",0,0
"855287754","SMALL","EUR","2020-07-01 00:00:00+02","4","male","action","strategy","computer",11,20,"8.02301604197912",1,0
"88190506","MEDIUM","EUR","2020-10-01 00:00:00+02","1","female","adventure","strategy","mobile",8,23,"5.29160014994682",1,1
"112891102","SMALL","EUR","2019-09-01 00:00:00+02","8","male","adventure","sports","computer",10,24,"8.10284747504249",0,0
"557487951","SMALL","USD","2019-08-01 00:00:00+02","1","female","adventure","adventure","computer",5,24,"9.84582964097292",1,1
"715009622","SMALL","EUR","2019-11-01 00:00:00+01","7","male","action","adventure","computer",3,25,"9.63286151582656",0,0
"385453067","SMALL","EUR","2020-10-01 00:00:00+02","1","male","strategy","sports","mobile",3,18,"6.86760933097938",1,1
"341061078","LARGE","EUR","2020-08-01 00:00:00+02","3","female","strategy","action","computer",12,42,"6.86467595723036",1,0
"674193117","MEDIUM","USD","2019-12-01 00:00:00+01","2","male","action","adventure","mobile",11,25,"12.2724002766044",1,1
"322032560","SMALL","USD","2020-07-01 00:00:00+02","6","male","action","strategy","mobile",6,35,"9.8218164826191",2,0
"528454288","SMALL","EUR","2020-04-01 00:00:00+02","4","female","sports","action","mobile",6,21,"6.86240278625084",1,0
"394894467","SMALL","USD","2020-04-01 00:00:00+02","9","male","strategy","sports","tablet",7,26,"8.18081812302992",0,0
"931151098","SMALL","EUR","2020-06-01 00:00:00+02","3","female","strategy","action","computer",7,21,"7.15199361451597",1,0
"790650668","SMALL","EUR","2019-11-01 00:00:00+01","11","male","action","action","mobile",6,27,"11.7130410171463",0,0
"678597980","SMALL","EUR","2019-05-01 00:00:00+02","11","male","strategy","role-playing","computer",9,27,"6.84339194901714",0,0
"876926228","SMALL","EUR","2020-05-01 00:00:00+02","6","female","role-playing","strategy","mobile",8,25,"7.17424930427138",1,0
"127001519","SMALL","EUR","2020-12-01 00:00:00+01","1","male","role-playing","sports","computer",1,23,"4.6249909732731",2,1
"518207566","MEDIUM","USD","2020-02-01 00:00:00+01","1","male","action","adventure","mobile",11,24,"10.3324943929323",1,1
"919471365","SMALL","EUR","2019-04-01 00:00:00+02","10","male","adventure","action","mobile",4,22,"5.00850149153875",0,0
"863068399","SMALL","EUR","2020-10-01 00:00:00+02","1","male","adventure","action","tablet",5,41,"8.46158905344852",1,1
"656222707","SMALL","EUR","2020-10-01 00:00:00+02","1","male","action","sports","mobile",8,22,"6.71215489988",1,1
"198690391","SMALL","EUR","2020-07-01 00:00:00+02","4","female","action","strategy","computer",1,23,"6.38511374657375",1,0
"203152341","LARGE","USD","2020-02-01 00:00:00+01","11","female","action","adventure","computer",17,28,"4.81942014808335",0,0
"117683758","SMALL","USD","2020-11-01 00:00:00+01","2","male","action","adventure","tablet",4,21,"5.7297495113041",2,1
"152353992","SMALL","USD","2020-11-01 00:00:00+01","2","male","action","action","computer",7,29,"9.49412328426071",2,1
"127170328","SMALL","EUR","2019-01-01 00:00:00+01","15","male","adventure","adventure","computer",3,23,"7.55947663356326",0,0
"948596885","SMALL","EUR","2020-04-01 00:00:00+02","7","female","simulation","strategy","computer",5,27,"11.8245340413759",0,0
"615883396","SMALL","EUR","2020-08-01 00:00:00+02","3","male","action","simulation","computer",4,44,"12.2284555485169",1,0
"856137490","SMALL","USD","2020-01-01 00:00:00+01","12","female","action","strategy","mobile",3,24,"6.03702847661788",0,0
"955251363","MEDIUM","EUR","2020-02-01 00:00:00+01","2","male","action","adventure","computer",16,27,"10.3281046207608",1,1
"703228678","MEDIUM","USD","2019-12-01 00:00:00+01","1","female","adventure","role-playing","mobile",14,22,"9.33257091729423",1,1
"511587446","SMALL","EUR","2019-03-01 00:00:00+01","2","male","adventure","adventure","computer",4,21,"4.56231457566431",1,1
"559551466","SMALL","EUR","2019-07-01 00:00:00+02","16","male","action","adventure","computer",10,27,"9.84242197658235",0,0
"292267821","SMALL","USD","2019-01-01 00:00:00+01","14","female","action","action","computer",4,29,"7.92847056808872",0,0
"733737948","MEDIUM","USD","2019-07-01 00:00:00+02","2","female","adventure","role-playing","computer",4,21,"4.22792118772102",1,1
"224238468","SMALL","USD","2020-08-01 00:00:00+02","1","female","action","sports","computer",4,19,"5.02626346642197",1,1
"41219566","LARGE","USD","2020-03-01 00:00:00+01","8","male","action","role-playing","computer",16,37,"20.6915734003283",0,0
"781219507","SMALL","USD","2020-03-01 00:00:00+01","2","female","role-playing","adventure","computer",3,22,"5.61491314663616",1,1
"292321368","MEDIUM","EUR","2020-01-01 00:00:00+01","10","female","action","action","computer",7,24,"5.14431562038517",0,0
"919419367","MEDIUM","USD","2019-03-01 00:00:00+01","2","male","role-playing","sports","computer",7,19,"8.6217602944229",1,1
"609043252","SMALL","EUR","2020-01-01 00:00:00+01","10","male","adventure","role-playing","computer",14,30,"16.746111232201",0,0
"919922006","SMALL","EUR","2019-12-01 00:00:00+01","4","female","adventure","sports","computer",11,23,"5.30632912764156",1,0
"319632045","MEDIUM","USD","2019-03-01 00:00:00+01","1","male","role-playing","role-playing","computer",12,23,"16.7734118238487",1,1
"910276474","SMALL","USD","2019-07-01 00:00:00+02","18","male","adventure","simulation","computer",10,24,"9.62156081482781",0,0
"677739737","SMALL","EUR","2020-08-01 00:00:00+02","3","female","sports","action","computer",8,19,"6.21635852705884",1,0
"386752232","SMALL","EUR","2020-10-01 00:00:00+02","1","male","action","adventure","mobile",8,28,"9.76820904687472",1,1
"296678662","SMALL","EUR","2020-04-01 00:00:00+02","7","male","role-playing","strategy","computer",11,25,"14.0075113981843",0,0
"937710699","SMALL","USD","2020-11-01 00:00:00+01","2","male","action","action","mobile",6,22,"3.65556239648725",2,1
"334519625","MEDIUM","USD","2019-10-01 00:00:00+02","12","male","sports","adventure","computer",11,28,"10.0087472028674",0,0
"295504926","SMALL","USD","2020-11-01 00:00:00+01","2","male","strategy","adventure","mobile",5,25,"5.93338678455116",2,1
"297726182","SMALL","USD","2020-04-01 00:00:00+02","2","female","action","action","computer",7,23,"7.657740771572",1,1
"513243142","SMALL","EUR","2019-09-01 00:00:00+02","1","female","adventure","strategy","computer",3,18,"9.18637942672056",1,1
"542453508","MEDIUM","EUR","2019-03-01 00:00:00+01","20","male","action","role-playing","mobile",10,28,"22.195505562381",0,0
"952690511","SMALL","USD","2019-11-01 00:00:00+01","14","male","action","action","computer",8,19,"11.0407029999031",0,0
"542957818","SMALL","EUR","2019-07-01 00:00:00+02","1","male","action","sports","mobile",4,23,"15.0181440005585",1,1
"825847280","SMALL","USD","2020-03-01 00:00:00+01","2","female","simulation","adventure","computer",6,25,"10.4917345937038",1,1
"113111393","MEDIUM","EUR","2019-11-01 00:00:00+01","5","male","action","adventure","mobile",9,30,"6.62183624592619",1,0
"120745416","SMALL","EUR","2020-05-01 00:00:00+02","6","female","role-playing","strategy","computer",8,24,"6.89689298782604",1,0
"605458049","SMALL","USD","2019-09-01 00:00:00+02","3","male","action","action","computer",1,23,"7.33836978459995",1,0
"940906692","SMALL","EUR","2019-01-01 00:00:00+01","22","female","action","adventure","computer",18,22,"9.99611860531478",0,0
"301728711","MEDIUM","USD","2020-07-01 00:00:00+02","1","male","strategy","action","computer",6,19,"8.1935812642082",1,1
"192430725","SMALL","EUR","2019-08-01 00:00:00+02","2","male","adventure","action","computer",4,25,"12.7323897948004",1,1
"857300400","MEDIUM","USD","2019-04-01 00:00:00+02","7","female","role-playing","simulation","computer",9,24,"11.0108740724097",0,0
"605506091","SMALL","USD","2019-08-01 00:00:00+02","10","male","role-playing","adventure","computer",5,25,"6.86456439655146",0,0
"401206445","MEDIUM","EUR","2020-12-01 00:00:00+01","1","male","action","action","mobile",12,21,"13.4565694258744",2,1
"536827459","SMALL","USD","2019-01-01 00:00:00+01","1","male","sports","adventure","computer",1,19,"8.72613595396037",1,1
"534397545","SMALL","EUR","2020-05-01 00:00:00+02","6","male","strategy","adventure","mobile",16,23,"11.8904291214854",1,0
"976951210","SMALL","EUR","2020-10-01 00:00:00+02","1","male","adventure","role-playing","mobile",8,26,"8.40009725817475",1,1
"354201330","SMALL","USD","2020-01-01 00:00:00+01","12","female","adventure","role-playing","computer",7,29,"11.3227271888301",0,0
"495953248","MEDIUM","USD","2019-07-01 00:00:00+02","18","male","simulation","adventure","mobile",8,36,"7.65249269094634",0,0
"182665085","LARGE","EUR","2019-03-01 00:00:00+01","14","male","strategy","role-playing","computer",13,35,"7.39100588022045",0,0
"853255806","SMALL","EUR","2020-03-01 00:00:00+01","2","male","adventure","sports","computer",7,22,"14.0784268636907",1,1
"405654272","MEDIUM","USD","2020-08-01 00:00:00+02","5","male","sports","adventure","mobile",14,28,"9.65878639237294",2,0
"357533516","MEDIUM","USD","2020-01-01 00:00:00+01","1","male","action","role-playing","mobile",15,26,"18.7509621310375",1,1
"483687093","SMALL","USD","2020-03-01 00:00:00+01","3","female","strategy","simulation","computer",2,23,"5.28359115029146",1,0
"384529934","SMALL","USD","2020-05-01 00:00:00+02","1","male","action","action","computer",5,22,"13.1555153079517",1,1
"870816081","LARGE","EUR","2020-02-01 00:00:00+01","9","male","action","adventure","mobile",4,27,"11.3511885227331",0,0
"376536492","SMALL","USD","2020-08-01 00:00:00+02","3","male","adventure","sports","computer",5,21,"10.0992755685891",1,0
"522674017","SMALL","USD","2020-12-01 00:00:00+01","1","female","adventure","action","computer",7,25,"6.16125229056793",2,1
"617582039","SMALL","USD","2020-12-01 00:00:00+01","1","male","adventure","adventure","mobile",10,25,"7.56757896783967",2,1
"657994100","SMALL","EUR","2020-05-01 00:00:00+02","6","male","adventure","adventure","computer",9,50,"8.79332889396118",1,0
"193885979","SMALL","USD","2020-08-01 00:00:00+02","5","male","sports","adventure","mobile",9,21,"8.8441628562091",2,0
"234184169","SMALL","EUR","2019-11-01 00:00:00+01","12","female","action","role-playing","computer",8,26,"9.91011362066613",0,0
"168880540","MEDIUM","EUR","2019-08-01 00:00:00+02","3","female","strategy","action","computer",6,27,"4.84370982074931",1,0
"417751060","MEDIUM","EUR","2019-02-01 00:00:00+01","21","male","adventure","role-playing","mobile",10,33,"12.7472084373406",0,0
"437118291","SMALL","USD","2020-07-01 00:00:00+02","6","female","role-playing","role-playing","mobile",17,38,"12.0370471092457",2,0
"394835861","SMALL","USD","2019-07-01 00:00:00+02","1","male","simulation","adventure","computer",5,28,"6.20704174916381",1,1
"973502813","SMALL","USD","2020-01-01 00:00:00+01","6","male","role-playing","role-playing","computer",4,25,"3.36135443618675",1,0
"755035165","SMALL","USD","2019-12-01 00:00:00+01","9","male","action","sports","tablet",6,28,"16.6076875603113",0,0
"943466922","SMALL","USD","2019-05-01 00:00:00+02","18","male","strategy","strategy","computer",10,33,"15.5197111201475",0,0
"578023361","SMALL","EUR","2019-07-01 00:00:00+02","16","female","role-playing","role-playing","computer",16,22,"12.3372082216935",0,0
"454959987","SMALL","USD","2020-09-01 00:00:00+02","4","female","action","strategy","computer",8,25,"7.04325206305611",2,0
"70132967","SMALL","EUR","2019-09-01 00:00:00+02","14","male","simulation","role-playing","computer",16,26,"6.85681021295419",0,0
"736966181","SMALL","EUR","2020-01-01 00:00:00+01","10","female","adventure","sports","computer",6,20,"10.3440873500583",0,0
"448830284","SMALL","USD","2019-01-01 00:00:00+01","13","female","adventure","simulation","computer",7,24,"7.40316726636261",0,0
"436066131","SMALL","EUR","2020-10-01 00:00:00+02","1","male","sports","sports","computer",16,32,"6.79442944947044",1,1
"713253633","SMALL","USD","2019-12-01 00:00:00+01","8","male","action","role-playing","tablet",17,29,"5.62886028568093",0,0
"309872373","SMALL","EUR","2020-07-01 00:00:00+02","4","female","action","adventure","computer",7,20,"3.86495191626101",1,0
"47772339","SMALL","USD","2019-11-01 00:00:00+01","14","male","role-playing","role-playing","computer",9,23,"5.84454993516119",0,0
"834784809","SMALL","EUR","2019-05-01 00:00:00+02","6","male","adventure","role-playing","computer",10,29,"6.47188692088057",1,0
"379834766","SMALL","EUR","2020-04-01 00:00:00+02","6","male","adventure","action","computer",8,25,"10.6664249825951",1,0
"681475704","SMALL","EUR","2019-11-01 00:00:00+01","1","female","simulation","sports","computer",5,24,"7.51068910781444",1,1
"377975149","SMALL","USD","2019-12-01 00:00:00+01","13","male","sports","action","mobile",8,24,"14.4656273829357",0,0
"515281789","SMALL","USD","2019-08-01 00:00:00+02","7","female","action","strategy","computer",5,23,"8.05207355714537",0,0
"123589820","SMALL","EUR","2020-04-01 00:00:00+02","1","male","adventure","action","computer",8,20,"7.99374111501474",1,1
"127659228","SMALL","EUR","2019-10-01 00:00:00+02","13","female","action","action","mobile",7,30,"10.6725263764721",0,0
"247562004","MEDIUM","USD","2020-01-01 00:00:00+01","12","female","action","role-playing","computer",9,49,"8.9497010806849",0,0
"691295296","SMALL","EUR","2020-11-01 00:00:00+01","1","male","adventure","action","mobile",3,20,"5.6841612245546",1,1
"118512015","SMALL","USD","2020-12-01 00:00:00+01","1","male","action","action","computer",0,20,"0",2,1
"860272746","SMALL","USD","2020-09-01 00:00:00+02","4","male","action","simulation","mobile",11,26,"9.74375693770489",2,0
"902680963","MEDIUM","USD","2019-10-01 00:00:00+02","15","male","action","adventure","computer",10,41,"9.03274450001965",0,0
"936883914","SMALL","EUR","2020-11-01 00:00:00+01","1","male","action","role-playing","computer",22,26,"4.75851581901783",1,1
"626109168","SMALL","EUR","2020-12-01 00:00:00+01","1","female","simulation","strategy","mobile",4,19,"6.74520151993907",2,1
"135996157","SMALL","USD","2019-05-01 00:00:00+02","20","male","adventure","role-playing","mobile",8,31,"11.3840994668737",0,0
"967837959","SMALL","EUR","2020-10-01 00:00:00+02","1","male","role-playing","role-playing","mobile",7,28,"7.92678406426743",1,1
"224710547","SMALL","USD","2019-12-01 00:00:00+01","7","male","role-playing","action","mobile",6,31,"11.032256602035",0,0
"432514915","LARGE","EUR","2020-03-01 00:00:00+01","2","male","action","sports","tablet",12,18,"9.79115576197447",1,1
"608007931","SMALL","EUR","2020-11-01 00:00:00+01","1","female","adventure","adventure","computer",9,19,"7.09291607003007",1,1
"226404318","SMALL","EUR","2020-08-01 00:00:00+02","3","male","role-playing","strategy","computer",9,30,"18.0620127153117",1,0
"209663721","SMALL","USD","2020-12-01 00:00:00+01","1","male","sports","adventure","computer",4,32,"8.61176582693686",2,1
"180334636","MEDIUM","EUR","2019-12-01 00:00:00+01","3","male","action","role-playing","computer",9,32,"7.20838825194455",1,0
"486221055","SMALL","USD","2020-12-01 00:00:00+01","1","female","action","strategy","computer",6,20,"8.48414106994008",2,1
"699517250","MEDIUM","USD","2019-11-01 00:00:00+01","3","male","sports","simulation","computer",2,24,"6.68595037394949",1,0
"45633608","SMALL","EUR","2020-08-01 00:00:00+02","1","male","action","role-playing","computer",1,22,"3.76250078964735",1,1
"365707943","MEDIUM","EUR","2019-04-01 00:00:00+02","19","female","role-playing","strategy","mobile",13,34,"13.283741508493",0,0
"315691683","SMALL","EUR","2019-11-01 00:00:00+01","12","male","role-playing","adventure","mobile",13,33,"8.58125314315906",0,0
"61621668","SMALL","USD","2019-06-01 00:00:00+02","19","female","simulation","adventure","computer",17,42,"3.79421351636684",0,0
"556329654","MEDIUM","USD","2020-12-01 00:00:00+01","1","male","action","adventure","computer",8,22,"15.170508105602",2,1
"749645173","SMALL","USD","2019-07-01 00:00:00+02","18","male","action","adventure","computer",9,29,"12.3253671047684",0,0
"716712288","SMALL","USD","2019-06-01 00:00:00+02","19","female","action","adventure","computer",0,27,"0",0,0
"296550231","SMALL","EUR","2019-01-01 00:00:00+01","19","female","adventure","action","computer",12,24,"13.9259616821563",0,0
"641119143","SMALL","USD","2020-08-01 00:00:00+02","1","male","simulation","action","computer",1,24,"9.01446088918109",1,1
"404576339","SMALL","EUR","2020-04-01 00:00:00+02","2","female","action","simulation","computer",7,21,"5.89198399210515",1,1
"870609793","SMALL","EUR","2019-06-01 00:00:00+02","17","female","strategy","strategy","mobile",3,37,"6.9466611874474",0,0
"39888803","SMALL","USD","2019-11-01 00:00:00+01","3","female","adventure","adventure","computer",6,22,"3.27894460460854",1,0
"426064522","LARGE","EUR","2019-07-01 00:00:00+02","3","male","simulation","strategy","tablet",9,34,"8.11859221445929",1,0
"484653722","LARGE","USD","2019-01-01 00:00:00+01","6","female","sports","strategy","mobile",4,31,"9.39796904832047",1,0
"779583260","SMALL","USD","2019-05-01 00:00:00+02","3","male","adventure","action","computer",0,21,"0",1,0
"231938819","MEDIUM","EUR","2019-08-01 00:00:00+02","13","male","simulation","strategy","mobile",11,39,"16.3797266210062",0,0
"804768738","SMALL","USD","2019-11-01 00:00:00+01","2","male","sports","sports","computer",5,25,"10.6195262790773",1,1
"87413232","SMALL","EUR","2020-06-01 00:00:00+02","1","male","strategy","adventure","mobile",3,21,"8.31441788455588",1,1
"26855100","SMALL","EUR","2020-05-01 00:00:00+02","6","female","simulation","sports","computer",11,42,"5.0089687521263",1,0
"36008658","SMALL","USD","2019-09-01 00:00:00+02","6","male","action","adventure","mobile",9,22,"16.2697446777864",1,0
"879754860","SMALL","USD","2020-08-01 00:00:00+02","5","female","sports","adventure","computer",15,21,"8.62241236884631",2,0
"441802737","SMALL","EUR","2020-01-01 00:00:00+01","10","male","adventure","adventure","mobile",2,21,"9.34061572419069",0,0
"517988652","SMALL","EUR","2020-03-01 00:00:00+01","8","male","strategy","action","mobile",6,34,"11.0805044262576",0,0
"302341161","SMALL","EUR","2020-01-01 00:00:00+01","10","male","sports","action","mobile",19,28,"11.8265539898307",0,0
"982340920","SMALL","EUR","2019-03-01 00:00:00+01","17","female","adventure","simulation","mobile",9,26,"9.16141706909148",0,0
"834530134","SMALL","EUR","2019-02-01 00:00:00+01","3","male","action","sports","computer",2,21,"7.19107685991809",1,0
"285725878","MEDIUM","EUR","2019-03-01 00:00:00+01","9","male","simulation","role-playing","mobile",10,36,"6.2673897078283",0,0
"792570368","SMALL","EUR","2019-10-01 00:00:00+02","13","female","adventure","adventure","computer",16,24,"13.2118044622144",0,0
"569696166","SMALL","EUR","2019-02-01 00:00:00+01","3","male","adventure","adventure","computer",11,23,"10.6476337084644",1,0
"992303523","MEDIUM","USD","2020-05-01 00:00:00+02","8","male","strategy","sports","mobile",7,27,"9.13194496067217",0,0
"723002729","MEDIUM","USD","2019-02-01 00:00:00+01","9","male","adventure","strategy","mobile",0,28,"0",0,0
"540607142","SMALL","USD","2020-12-01 00:00:00+01","1","male","role-playing","adventure","computer",9,20,"9.95025124392385",2,1
"427597431","SMALL","EUR","2020-05-01 00:00:00+02","6","male","sports","adventure","computer",13,41,"9.86769574437367",1,0
"687285105","SMALL","EUR","2019-06-01 00:00:00+02","17","male","role-playing","sports","computer",11,38,"3.63149386865988",0,0
"511793818","SMALL","USD","2020-07-01 00:00:00+02","6","male","adventure","simulation","computer",12,22,"17.0001955398728",2,0
"162108794","SMALL","USD","2019-07-01 00:00:00+02","18","male","action","role-playing","computer",6,41,"6.99858846323452",0,0
"417803607","SMALL","USD","2020-08-01 00:00:00+02","5","male","adventure","adventure","computer",18,49,"13.5377940480968",2,0
"924778364","MEDIUM","EUR","2019-07-01 00:00:00+02","14","male","role-playing","adventure","mobile",11,31,"7.34690748141957",0,0
"685922279","SMALL","EUR","2020-07-01 00:00:00+02","4","male","adventure","adventure","computer",9,34,"8.22398781462728",1,0
"94432037","SMALL","USD","2020-11-01 00:00:00+01","2","male","simulation","adventure","computer",5,47,"6.01617559917048",2,1
"142279387","MEDIUM","EUR","2020-06-01 00:00:00+02","5","female","simulation","sports","computer",8,28,"10.0299936689938",1,0
"172171497","SMALL","EUR","2020-08-01 00:00:00+02","3","male","simulation","simulation","computer",9,22,"6.32835029943944",1,0
"887165913","SMALL","EUR","2019-09-01 00:00:00+02","12","female","role-playing","action","mobile",9,26,"10.8489355285348",0,0
"836129513","SMALL","EUR","2019-08-01 00:00:00+02","15","male","sports","adventure","mobile",5,29,"8.84166244004786",0,0
"43622942","SMALL","EUR","2020-03-01 00:00:00+01","8","male","adventure","action","computer",2,27,"9.54262888080385",0,0
"254836485","SMALL","EUR","2019-08-01 00:00:00+02","15","female","action","role-playing","computer",8,31,"8.0382832465747",0,0
"299012898","SMALL","EUR","2020-07-01 00:00:00+02","4","female","action","simulation","mobile",4,21,"5.53274084940427",1,0
"122622776","SMALL","EUR","2020-08-01 00:00:00+02","3","male","sports","strategy","computer",14,38,"10.9505676738242",1,0
"951993308","SMALL","EUR","2020-10-01 00:00:00+02","1","female","role-playing","adventure","mobile",15,30,"8.75362736200062",1,1
"129263461","SMALL","USD","2019-12-01 00:00:00+01","13","male","adventure","action","computer",16,23,"16.7438105497778",0,0
"8927645","MEDIUM","EUR","2020-01-01 00:00:00+01","10","female","strategy","role-playing","mobile",14,30,"11.7467047067976",0,0
"373086844","SMALL","EUR","2019-01-01 00:00:00+01","12","female","action","role-playing","computer",7,25,"7.34194503669076",0,0
"740956561","MEDIUM","EUR","2020-08-01 00:00:00+02","1","female","adventure","action","mobile",9,23,"6.76141417471389",1,1
"719429438","SMALL","EUR","2020-09-01 00:00:00+02","2","male","sports","role-playing","mobile",6,30,"4.28854621550951",1,1
"625562681","MEDIUM","EUR","2019-03-01 00:00:00+01","7","male","strategy","adventure","computer",9,31,"15.0724972825861",0,0
"455718626","SMALL","EUR","2019-04-01 00:00:00+02","19","male","action","strategy","mobile",5,22,"6.18898204544782",0,0
"196964741","SMALL","EUR","2020-10-01 00:00:00+02","1","male","role-playing","adventure","mobile",8,26,"9.40189992571049",1,1
"247791064","MEDIUM","USD","2020-07-01 00:00:00+02","6","male","sports","adventure","mobile",12,26,"7.30013570602463",2,0
"85372760","SMALL","USD","2020-10-01 00:00:00+02","3","male","action","role-playing","tablet",6,32,"3.01028244636069",2,0
"162381923","SMALL","EUR","2020-01-01 00:00:00+01","1","female","sports","role-playing","computer",4,24,"5.59873083828709",1,1
"577030880","SMALL","EUR","2019-01-01 00:00:00+01","20","male","action","adventure","mobile",10,25,"6.7231358265028",0,0
"979363026","SMALL","EUR","2020-04-01 00:00:00+02","7","male","adventure","adventure","tablet",3,26,"6.49979262285231",0,0
"706836612","MEDIUM","USD","2020-03-01 00:00:00+01","10","male","adventure","action","mobile",14,35,"11.9775730647123",0,0
"773287959","SMALL","EUR","2019-08-01 00:00:00+02","4","male","sports","action","mobile",2,25,"10.3813455818599",1,0
"89345190","SMALL","USD","2020-03-01 00:00:00+01","8","male","role-playing","sports","computer",4,27,"10.29860501289",0,0
"598778184","SMALL","EUR","2019-10-01 00:00:00+02","9","male","sports","adventure","computer",6,19,"10.2790720868454",0,0
"858431443","MEDIUM","USD","2020-01-01 00:00:00+01","12","female","role-playing","action","computer",4,18,"8.41768373839568",0,0
"175505092","SMALL","EUR","2020-12-01 00:00:00+01","1","male","action","adventure","computer",12,21,"11.8551049816388",2,1
"448475142","SMALL","USD","2020-01-01 00:00:00+01","3","male","adventure","adventure","tablet",0,25,"0",1,0
"201525642","SMALL","USD","2019-12-01 00:00:00+01","13","male","simulation","role-playing","computer",4,25,"13.8815337766285",0,0
"293158846","SMALL","USD","2020-03-01 00:00:00+01","1","male","action","action","computer",1,19,"10.809277011478",1,1
"143943039","MEDIUM","USD","2019-09-01 00:00:00+02","2","male","action","strategy","tablet",6,23,"10.6967733298667",1,1
"74841511","SMALL","USD","2020-12-01 00:00:00+01","1","male","simulation","adventure","computer",6,25,"8.22732276893529",2,1
"960799553","SMALL","EUR","2019-10-01 00:00:00+02","12","female","adventure","adventure","mobile",4,31,"7.55315046125043",0,0
"968172226","SMALL","EUR","2019-08-01 00:00:00+02","10","male","sports","role-playing","computer",6,19,"4.73731792442808",0,0
"71817313","SMALL","USD","2020-01-01 00:00:00+01","1","male","simulation","adventure","computer",5,23,"10.4632039246171",1,1
"542629717","SMALL","USD","2020-05-01 00:00:00+02","6","male","action","role-playing","mobile",12,25,"10.5262134356199",1,0
"941947671","SMALL","EUR","2020-11-01 00:00:00+01","1","male","action","sports","mobile",11,27,"16.315527530507",1,1
"917653104","MEDIUM","USD","2020-08-01 00:00:00+02","1","male","sports","adventure","mobile",9,24,"8.07382792962748",1,1
"367165170","SMALL","EUR","2019-09-01 00:00:00+02","14","male","adventure","adventure","computer",15,30,"13.5525373477735",0,0
"164999851","SMALL","EUR","2020-11-01 00:00:00+01","1","male","simulation","adventure","computer",3,21,"8.6900491999426",1,1
"186602379","SMALL","EUR","2020-07-01 00:00:00+02","1","male","action","adventure","mobile",5,18,"15.5173867356229",1,1
"751537495","SMALL","USD","2020-04-01 00:00:00+02","2","female","adventure","role-playing","computer",11,20,"2.72896945206248",1,1
"950119517","MEDIUM","EUR","2020-03-01 00:00:00+01","6","male","simulation","role-playing","computer",3,24,"6.61410071203161",1,0
"232381206","SMALL","EUR","2020-05-01 00:00:00+02","2","male","simulation","strategy","computer",11,19,"16.8257621965568",1,1
"57503111","MEDIUM","EUR","2019-10-01 00:00:00+02","13","male","simulation","simulation","computer",14,33,"14.3256206115487",0,0
"894090131","SMALL","EUR","2020-12-01 00:00:00+01","1","female","simulation","strategy","computer",8,26,"15.2171047604457",2,1
"618976588","SMALL","USD","2019-06-01 00:00:00+02","3","male","sports","simulation","computer",10,21,"5.61211330190723",1,0
"131651270","SMALL","EUR","2020-04-01 00:00:00+02","7","male","strategy","strategy","computer",15,23,"10.3183779630568",0,0
"675685997","SMALL","EUR","2019-05-01 00:00:00+02","18","male","adventure","role-playing","computer",11,28,"13.1430344199769",0,0
"247830037","LARGE","USD","2020-10-01 00:00:00+02","3","male","action","action","computer",14,25,"15.6831190557162",2,0
"938787698","SMALL","EUR","2019-12-01 00:00:00+01","11","female","strategy","action","mobile",5,21,"6.77815309610257",0,0
